Date,BBP_20_2.0,RSI_14,MACDh_12_26_9,MACD_12_26_9,STOCHd_14_3_3,STOCHk_14_3_3,BBB_20_2.0,ATRr_14,MACDs_12_26_9,Close,Gamma
2012-06-15,0.922737519027929,50.86391033866756,0.0095583928630438,-0.0151754328604792,18.160782430136692,24.39446021196825,13.668823876651066,0.0339674178006653,-0.0247338257235231,0.6257482127304641,1
2012-06-18,0.9581987340897468,53.23270790103451,0.0103838164726128,-0.011754055132757,30.64220429007615,54.11167002230377,14.957522341911362,0.0343570856873984,-0.0221378716053699,0.6347793335013766,1
2012-06-19,0.9567905466870646,54.7620369763871,0.0109339571625825,-0.0084704251521416,50.84491672085114,74.0286199282814,16.380421116451128,0.035257709064638,-0.0194043823147242,0.6406600130564255,1
2012-06-20,1.0253781470308512,58.99156115217167,0.0119816200231445,-0.0044273572857935,72.20720740240232,88.48133225662177,18.40667257106654,0.0353573457464582,-0.0164089773089381,0.6578827586210818,-1
2012-06-21,0.7188813691148673,49.86860196134346,0.0101627732060076,-0.0037055108014285,79.6999438798177,76.58987945454994,18.30233537255289,0.033870140600015,-0.0138682840074362,0.6265904380361957,-1
2012-06-22,0.7048057313472922,50.09489960714184,0.0086708133855446,-0.0030297672755054,76.39716793606148,64.12029209701275,18.15799203326476,0.0333234239305286,-0.01170058066105,0.6274424434359449,-1
2012-06-25,0.416586928351474,42.58919999520637,0.0054166637958106,-0.0049297509162867,51.15895168661714,12.766683508288738,17.89839809282848,0.0328021543066866,-0.0103464147120974,0.5965552006986171,-1
2012-06-26,0.4711138611376944,44.503639643770896,0.0036088214322324,-0.0058353879218068,5.598152234342656,-60.09251890227352,17.725022786076465,0.033625436988049,-0.0094442093540392,0.6031586974347666,1
2012-06-27,0.5380408665250237,47.07848027347205,0.0029435742598115,-0.0057647415292748,-54.59271389332344,-116.45230628598551,16.99020907343355,0.0342393531260584,-0.0087083157890864,0.6121053227422497,1
2012-06-28,0.4577258106447664,45.19659184331805,0.0019759025172697,-0.0062384376424992,-116.2374330257744,-172.16747388906415,16.732940834010833,0.0343599758058667,-0.0082143401597689,0.6046498206063511,1
2012-06-29,0.8554197394425711,56.18928104702173,0.0041139190242805,-0.0030719413794182,-128.81973427815043,-97.83942265940163,16.01347007075643,0.036783535226259,-0.0071858604036988,0.6481052802102129,1
2012-07-02,0.8669076741047672,56.69366721417701,0.0054533657690439,-0.0003691531923938,-101.34474039590324,-34.02732463924389,14.36885281693066,0.0366511052955297,-0.0058225189614378,0.650448295059523,1
2012-07-03,1.0155589893672756,59.94459313196974,0.0070389143731263,0.0029761240049701,-20.306561751654613,70.9470620436817,13.315694770885528,0.0366449531388796,-0.0040627903681562,0.6657857569192885,1
2012-07-05,0.9710811199043112,60.345328429922034,0.0078231074343933,0.0057160939248355,41.89968067017291,88.77930460608093,13.881420977758166,0.0360044564062563,-0.0021070135095578,0.667702996512771,-1
2012-07-06,0.7841267718590137,56.05101233183285,0.0070536784776026,0.0067100845874454,81.49274362860348,84.7518642360478,14.23707956688736,0.035853256074542,-0.0003435938901572,0.6540695454525036,-1
2012-07-09,0.7546381727276352,55.78398899766668,0.0061504383479891,0.0073444540448291,80.86074501766143,69.05106621085557,14.613590819668511,0.0355616768362121,0.00119401569684,0.6532179949408483,1
2012-07-10,0.6535455510422445,53.32039161664433,0.0047615881715676,0.0071460009112995,65.05913800509565,41.3744835683836,14.436403632509496,0.0351562638213759,0.0023844127397319,0.6455490365669186,-1
2012-07-11,0.7382930467654596,56.049300339841,0.0042586687154153,0.0077077486340011,51.221051156621,43.23760369062384,14.345939507205811,0.0356766390293448,0.0034490799185858,0.655560896068135,-1
2012-07-12,0.5901245071465665,52.20323744944921,0.0029410562444392,0.0071254002241348,38.713255484674335,31.527679195015555,13.382942481813211,0.0353267662430724,0.0041843439796956,0.64384468460135,1
2012-07-13,0.7657575431293684,56.89441429471945,0.0030240268596301,0.0079643775542332,41.906539757020944,50.954336385423424,13.167129871330896,0.0363615945903809,0.0049403506946031,0.6610992723325746,1
2012-07-16,0.7275312438006004,56.45249645727173,0.0027909142808375,0.00842899354565,46.25296761577777,56.27688726689433,13.29231305262286,0.036215703308451,0.0056380792648125,0.6598213779549744,-1
2012-07-17,0.809481391403747,59.07724008654785,0.0030724166646538,0.0094786000956298,60.83226647623824,75.26557577639699,13.7996637839621,0.0365065806648794,0.006406183430976,0.669619894940183,-1
2012-07-18,0.8587821859689657,61.16001245499553,0.0035459932996511,0.0108386750555399,70.25148126247944,79.21198074414701,14.570602170309945,0.0361326483586857,0.0072926817558887,0.6777148560139874,1
2012-07-19,0.9154470775155668,63.52719349093424,0.0042021743583322,0.012545399703804,81.40450231274123,89.73595041767966,15.580410000181196,0.0362682995936923,0.0083432253454718,0.6873003716492587,-1
2012-07-20,0.7719449823125698,58.88882795816161,0.0035830139359397,0.0128219927653965,57.75523114198387,4.317762264124913,15.78756393102991,0.035908951753368,0.0092389788294567,0.675797388976458,-1
2012-07-23,0.5412802451251392,51.07923058813614,0.0014954787015971,0.0111083272064532,-75.57605646100082,-320.78188206480706,15.49747077250844,0.0348923141824536,0.009612848504856,0.6534305414026917,1
2012-07-24,0.4028463274742693,47.88768138602848,-0.0006450873765739,0.0088064892841386,-276.1836364289059,-512.0867894860357,13.594205016094287,0.0344173130944774,0.0094515766607125,0.6429929066456478,-1
2012-07-25,0.3345715121198196,47.175076949275045,-0.0021886373901945,0.0067157799229693,-483.18272964041336,-616.6795173703975,11.86230811606588,0.034670431177596,0.0089044173131639,0.6406497780743142,1
2012-07-26,0.2372461302791088,45.83937163270927,-0.0033944465203492,0.0046613591627273,-525.019568213141,-446.29239778299,10.637149927919324,0.0347098221172678,0.0080558056830766,0.6363892961874749,-1
2012-07-27,0.3989296559254855,51.19642429633645,-0.0030669313424575,0.0042221415050046,-468.5536251768369,-342.688960377123,8.003169626099064,0.0348412940431991,0.0072890728474622,0.651726644325217,-1
2012-07-30,0.3717090690587032,50.7458908507953,-0.0028489119146115,0.0037279329541978,-340.3392462183518,-232.0363804949424,7.959195139739443,0.0346915859437041,0.0065768448688093,0.650448295059523,1
2012-07-31,0.2384325412156709,48.01619366229286,-0.0031122554500377,0.0026865255562621,-252.2754488186449,-182.10100558386927,8.146624557732721,0.0346004356588653,0.0057987810062999,0.6427799052957105,-1
2012-08-01,-0.1498561218327634,38.780216291152,-0.005178991331116,-0.0006749581575951,-194.46907252441687,-169.26983149443885,10.068582710163664,0.0329050877437628,0.0045040331735209,0.6112532036204771,-1
2012-08-02,-0.1592832745440354,35.45539400924267,-0.0071547581814648,-0.00443941455331,-164.3658881515892,-141.72682737645945,12.481850492982332,0.0329063791403672,0.0027153436281547,0.5969812033984917,1
2012-08-03,0.2466782403640623,46.26659929755724,-0.0060580403801157,-0.0048572068469899,-128.3299752196768,-73.99326678813216,12.848711630430085,0.0343340531719728,0.0012008335331257,0.628082016095874,1
2012-08-06,0.3315555074759637,48.06326380963846,-0.0046833814604988,-0.0046533932924978,-84.26191896950313,-37.06566274391777,13.011601593005258,0.0349182121434384,2.9988168001053605e-05,0.6340463950601882,1
2012-08-07,0.1781177881725178,43.93819815476841,-0.0045689361733745,-0.0056811820487171,-44.46667727211704,-22.341102284301183,13.641858873808978,0.0343504751173286,-0.0011122458753425,0.6184958181284619,-1
2012-08-08,0.333414038389143,47.77338062318882,-0.0034590935494134,-0.0054361128121094,-26.874953248455096,-21.218094717146336,13.774341866676751,0.0351713839009091,-0.0019770192626959,0.6308506924789883,1
2012-08-09,0.3204238001941452,47.17420753476936,-0.0027000426723897,-0.0053520726031831,-24.47697163609384,-29.871717906834,13.979172003219915,0.0351489062033365,-0.0026520299307933,0.6287206789796155,-1
2012-08-10,0.2814990825951029,45.57364092409643,-0.0024120190307972,-0.0056670537192899,-28.61106358961889,-34.74337814487635,14.115372584259436,0.0350893236826558,-0.0032550346884927,0.6231821889931524,-1
2012-08-13,0.2722270466782761,44.69433126253856,-0.0022656865760778,-0.00608714290859,-38.536014423109314,-50.992947217617576,14.268234820613287,0.0350938676219474,-0.0038214563325121,0.620200056372007,1
2012-08-14,0.2854801360761612,44.43050056711776,-0.0020747452153908,-0.0064148878517507,-49.44664211059908,-62.603600969303294,13.996468789411669,0.0349860100280701,-0.0043401426363598,0.6193478235282109,-1
2012-08-15,0.3354028166576725,45.55519603927768,-0.0016300030416804,-0.0063776464384603,-63.28643743452775,-76.26276411666235,13.018265787679256,0.0353097486966105,-0.0047476433967799,0.622117182243466,-1
2012-08-16,0.4368923743111634,48.162403474448325,-0.0008146972230743,-0.0057660149256228,-70.71188808082799,-73.26929915651834,10.74863734078676,0.035217078662829,-0.0049513177025485,0.6285075639076547,1
2012-08-17,0.733592333718227,54.082586911645976,0.0008037493923689,-0.0039466309620873,-60.29681421481536,-31.358379371265404,8.985815140347594,0.0352749373661436,-0.0047503803544563,0.6444840298172322,1
2012-08-20,0.7692348460390849,54.45598999453759,0.0018873010587654,-0.0023912540309994,-29.490251918784796,16.156922771429368,8.660173913366034,0.0349693488772808,-0.0042785550897649,0.6455490365669186,1
2012-08-21,0.8285027676857676,55.92294876733686,0.0027648150760489,-0.0008225362447037,14.177616614316614,57.73430644278588,8.886796463198024,0.0353774161868091,-0.0035873513207527,0.6495964033817972,-1
2012-08-22,0.6548729401293765,51.590449465357885,0.0025772599062888,-0.0003657764378917,15.863749609447282,-26.2999803858734,8.869904500424559,0.0352074574717288,-0.0029430363441805,0.6397976589525417,-1
2012-08-23,0.6190225642181525,50.76179016380751,0.0022290770851617,-0.0001566899877283,-77.52875772268872,-264.02059922497864,8.888987744943003,0.0350091691268666,-0.00238576707289,0.6378804193590593,-1
2012-08-24,0.5092707513208666,47.64827674524895,0.001453542036765,-0.0005688395269337,-302.2535366406513,-616.4400303111019,8.387516612347554,0.0347260098180184,-0.0020223815636988,0.6306379185730979,1
2012-08-27,0.2962874310802074,42.82288881228173,0.0001212185515274,-0.0018708583742894,-648.4200797075054,-1064.7996095864355,8.010558806962308,0.0344998730564677,-0.0019920769258169,0.6182828167785246,-1
2012-08-28,0.4474927548428431,46.06811377699167,-0.0002670215911014,-0.0023258539146937,-956.6527555280876,-1188.7186266867254,7.755958877868577,0.0344736722762538,-0.0020588323235923,0.6250995423086583,1
2012-08-29,0.2568931424174534,42.72233009205927,-0.0010349765467583,-0.0033525530070401,-1189.6844838218592,-1315.5352151924162,7.563517449046493,0.034798471397486,-0.0023175764602818,0.6163655771850421,-1
2012-08-30,0.050507781756456,40.33696259456613,-0.001862358744406,-0.0046455248907893,-1161.6410799622072,-980.6693980074796,6.650063604967309,0.034825800202772,-0.0027831661463833,0.6097619667268692,1
2012-08-31,0.2758119703593373,44.73219288015829,-0.0017005703669738,-0.0049088791051007,-1022.873144533122,-772.41482039947,6.800251098612126,0.035343057134968,-0.0032083087381268,0.6184958181284619,-1
2012-09-04,0.0044078227103259,39.19574672086097,-0.0024731480176898,-0.0062997437602392,-737.2677876503157,-458.7191445439971,7.591185119542215,0.0351818086864464,-0.0038265957425493,0.6029455823628059,-1
2012-09-05,0.0278721848805815,38.56210438168899,-0.0029151911100067,-0.0074705846300577,-542.6552150171533,-396.8316801079927,8.33290482055214,0.0355322477534232,-0.004555393520051,0.6010285702133704,1
2012-09-06,0.4173539715510073,47.93010641504753,-0.0017336461640015,-0.0067224512250529,-392.1245424438219,-320.82280267947584,8.328447535625049,0.0366787093432009,-0.0049888050610514,0.6208390604218189,1
2012-09-07,0.7704448634622224,55.13835311559596,0.0003803586050189,-0.0045133568047777,-301.1853645611618,-185.90161089601688,8.572414309434096,0.0377663091980804,-0.0048937154097966,0.6402235479303928,1
2012-09-10,0.6550240776860853,52.88570146329917,0.0013766056472983,-0.0031729583506737,-199.75128465472764,-92.52944038869016,8.644403267717127,0.0373357710242011,-0.004549563997972,0.6346851716659532,1
2012-09-11,0.7928163782863373,56.08138311127381,0.002554886273901,-0.0013559561555958,-99.67965267946754,-20.60790675369557,8.909670045835737,0.0380436256859033,-0.0039108424294968,0.64384468460135,1
2012-09-12,0.7382334721381187,55.32964537572781,0.0030864085713325,-5.283171533121411e-05,-42.717176793591086,-15.014183238387533,9.03252751683407,0.0377395390685387,-0.0031392402866637,0.6421410149679222,-1
2012-09-13,1.0386443357165174,62.785446679761264,0.0047953338600798,0.0028549270384361,2.8852922757313078,44.27796681927703,10.29742989321431,0.0378022398213462,-0.0019404068216437,0.6657857569192885,1
2012-09-14,0.9780946777314394,63.20249908010206,0.0057279115997524,0.0052194826780468,29.68514064924423,59.79163836684319,11.418084966420608,0.0378190368923151,-0.0005084289217056,0.6672766526468261,1
2012-09-17,0.9362471321326492,63.39199677468972,0.0060576106939149,0.0070635844456881,64.2024238275804,88.53766629662103,12.29782190265002,0.0376304373381473,0.0010059737517731,0.6679161115847317,-1
2012-09-18,0.8817466452057794,62.582606624540254,0.0058423712110809,0.0083089377656242,75.22955167837456,77.35935037165947,12.984587141956064,0.037220048731287,0.0024665665545433,0.6664248746911239,1
2012-09-19,0.8990371724803106,64.06483769068272,0.0056641892955496,0.0095468031739803,82.37326347622677,81.22277376039982,13.744084156311793,0.0371210987694515,0.0038826138784307,0.6708982442058771,-1
2012-09-20,0.8926585774128389,65.26440758243548,0.0054512848509251,0.0106967199420872,82.28307396819959,88.2670977725395,14.68213143461593,0.0361791431264756,0.005245435091162,0.6745194945988577,1
2012-09-21,0.7634618480338412,59.36414873274062,0.0043453199956734,0.0106770850857538,85.1853223161573,86.06609541553257,15.099477906769836,0.0355781583345899,0.0063317650900804,0.6645076350976414,-1
2012-09-24,0.6176792291137672,52.70439957210163,0.0025373548239404,0.009503458620006,79.8862195365678,65.32546542163129,15.114543121201292,0.0349433099240962,0.0069661037960655,0.6515135292532562,-1
2012-09-25,0.6379650234431773,54.24506838180014,0.001438757821757,0.0087645510732617,62.32434881232078,35.58148559979847,14.863727124272854,0.0355415467285595,0.0073257932515047,0.6551351208123073,-1
2012-09-26,0.6566060406958611,55.70708526743893,0.0008254315297874,0.008357582663739,-20.978730559705905,-163.84314270054747,14.782124943362726,0.0352379608414354,0.0075321511339516,0.65854268752321,1
2012-09-27,0.6956457443393524,58.13854328528676,0.0006961320787104,0.0084023162323396,-134.01309476025736,-273.77762718002305,14.443167447641567,0.0357179274584973,0.0077061841536292,0.6642944063036572,-1
2012-09-28,0.6466218627705427,56.529541965797605,0.0003316147378978,0.0081207025760015,-181.36505463199668,-106.47439401541952,13.562154339216068,0.0353435697381123,0.0077890878381036,0.6615251613104257,1
2012-10-01,0.6443685560472063,57.216253168030256,0.0001099214232314,0.007926489617143,-51.584680228641815,225.49798050951716,12.944834912994551,0.0355750556441778,0.0078165681939115,0.663016511926057,1
2012-10-02,0.7370679352257946,61.092509998246925,0.0004513034033296,0.0083806974480736,164.4689753507292,374.38333955809,11.254266855715224,0.035934784664862,0.0079293940447439,0.6717501358836028,1
2012-10-03,0.6197560665238666,56.27165334119192,7.994019527972698e-05,0.0080293192888436,288.5128491328296,265.65722733088154,8.427911492036223,0.0355193351314159,0.0079493790935639,0.6640816323977669,-1
2012-10-04,0.8717252060731479,62.01104909862497,0.0006405538435412,0.0087500713979904,260.959280456245,142.8372744797635,7.099307862534836,0.0358628243993641,0.0081095175544492,0.6777148560139874,1
2012-10-05,0.9729967778298648,64.73677128197558,0.0013602092742902,0.009809779147312,163.7565401987966,82.7751187857449,7.222284602919163,0.0364784934390431,0.0084495698730217,0.6851702444278626,-1
2012-10-08,0.963476711734042,64.96877642622198,0.0017037175684212,0.0105792168335483,80.00260958091535,14.395435477237717,6.720354249720649,0.0358195641783808,0.0088754992651271,0.6858092484776743,1
2012-10-09,0.4849105840492036,53.06247384156219,0.0004573555457099,0.0094471936972645,-40.7392819145229,-219.38840000655125,6.037844914017486,0.0346756186342605,0.0089898381515545,0.6655728692913747,-1
2012-10-10,0.2887547682430118,50.24415502974145,-0.0007968207365061,0.0079938122309218,-223.026274380256,-464.0858586114544,5.139621964258212,0.0344702280061435,0.008790632967428,0.6598213779549744,1
2012-10-11,0.4981332611737794,53.58708598904006,-0.0011590937729717,0.0073417657512133,-442.8379520107174,-645.0395974141466,5.136129289107562,0.0352348321859067,0.0085008595241851,0.6670637650189123,-1
2012-10-12,0.5984538243286432,55.2077833124977,-0.0011717698264791,0.0070361472410861,-568.2707125333495,-595.6866815744474,5.155862466749311,0.0354275377235655,0.0082079170675653,0.6706854702999867,1
2012-10-15,0.7466881000410753,57.73181265483669,-0.0008261011231701,0.0071752906636026,-558.6746476641022,-435.2976640037125,5.28918084512222,0.0355013323526716,0.0080013917867727,0.6764365067482933,1
2012-10-16,0.9560296096638816,61.7705297582697,-1.5076845821457296e-07,0.0080012033262,-391.9451724035351,-144.85117163244527,5.81161017117887,0.0359967831629454,0.0080013540946582,0.6864483662495097,1
2012-10-17,0.9654826498857512,62.98615413891192,0.000648527756173,0.0088120137898745,-173.77124911810895,58.83508828183093,6.410058014374402,0.0360768105413649,0.0081634860337014,0.6896438413866627,-1
2012-10-18,0.9703298798506012,64.21152396723994,0.0011505837760487,0.0096017157537624,30.92574366302594,178.79331433969227,7.057936955659137,0.0357553148302659,0.0084511319777136,0.6928388616357218,-1
2012-10-19,0.4141536507605725,49.68507397937103,-0.0003441930448316,0.0080208906716741,157.4472794251724,234.7134356539941,7.029603762101953,0.0348056192403026,0.0083650837165057,0.6666377623190377,-1
2012-10-22,0.1784664774829948,45.28945223614652,-0.0020054298817719,0.0058582963642908,32.470314128742395,-316.0958076074591,6.823347565074806,0.0344383298489103,0.0078637262460627,0.6561999001179468,-1
2012-10-23,-0.1871645773444066,36.89584180498166,-0.0046037658046356,0.0021090189902682,-160.88459101319253,-401.2714010861125,8.35479988264309,0.0342832679591782,0.0067127847949038,0.6312766951788629,1
2012-10-24,-0.0260343330495892,38.977940461493205,-0.0057803060740274,-0.0005125977976304,-444.3211513743515,-615.5962454294826,9.394200787539557,0.0350337864563467,0.005267708276397,0.6355374045097492,1
2012-10-25,0.2014437808454727,44.85555132885823,-0.0054471190164954,-0.0015411904942222,-389.3052348623981,-151.04805807159914,9.760478724950344,0.0359708532984734,0.0039059285222731,0.6483180541161032,-1
2012-10-26,0.206170885156624,44.47119809726128,-0.0050563054339608,-0.0024144532701779,-297.4202532415752,-125.61645622364377,10.10734266191807,0.0355790484722537,0.0026418521637829,0.6472531610884403,1
2012-10-31,0.2540121474920213,45.47771027911091,-0.0044344221697891,-0.0029011755484534,-126.74683411725135,-103.57598805651104,10.369978252943085,0.0358637432787785,0.0015332466213356,0.6493835157538835,-1
2012-11-01,0.5191577973648623,53.23616011384634,-0.0026706504084193,-0.0018050663891885,-100.75013383478812,-73.05795722420946,10.34850460072733,0.0360038429754587,0.0008655840192308,0.6674898814408102,1
2012-11-02,0.4287460088865598,50.50450038950768,-0.0018408776388173,-0.0014355130292909,-75.88381144593252,-51.01748905707692,10.369014514407272,0.0356085285895241,0.0004053646095264,0.6610992723325746,-1
2012-11-05,0.4165641946407849,49.77114867266461,-0.0013367319145797,-0.0012655502836982,-53.05202444589707,-35.080627056404715,10.287352717895974,0.0352400876815528,7.118163088152429e-05,0.6593952615330764,1
2012-11-06,0.4789894612141789,51.2019222263484,-0.0007474196669426,-0.0008630929527967,-42.99266889635137,-42.879890575572354,9.926494779871003,0.0354076939353936,-0.0001156732858541,0.6625902817821355,-1
2012-11-07,0.3811276838956225,47.69063761049228,-0.0008271933417082,-0.0011496649629894,-43.557888013920525,-52.71314640978439,9.535648306385772,0.0350256794929914,-0.0003224716212811,0.6549218920183231,1
2012-11-08,0.3398865327594397,46.17494047746672,-0.0010484049306267,-0.0016329777845646,-53.61748492958889,-65.2594178034098,9.640456796808964,0.0349417369031648,-0.0005845728539378,0.6515135292532562,-1
2012-11-09,0.2840702998242462,44.18996773307507,-0.0014122329878625,-0.002349864088766,-84.28529922565126,-134.88333346375944,9.841284029516276,0.0350019102929216,-0.0009376311009035,0.64704038718255,-1
2012-11-12,0.1739260761118538,40.20156300305705,-0.0021694478192462,-0.0036494408749613,-442.4439016178115,-1127.1889535862651,10.300213474727084,0.0349045622024573,-0.001479993055715,0.6374544166591847,-1
2012-11-13,0.0381583766230506,35.05311722234973,-0.0034412500278209,-0.0057815555904913,-815.4391011943488,-1184.2450165330215,11.284855086966042,0.0347066050267627,-0.0023403055626703,0.6229691876432151,-1
2012-11-14,-0.024573147856869,31.42074295243127,-0.0048115175931026,-0.0083547025540485,-1160.3965565872047,-1169.7556996423266,12.568352863818694,0.0342331652845205,-0.0035431849609459,0.6108274283646494,-1
2012-11-15,0.1267115581525516,36.8599237285505,-0.0047877052894246,-0.0095278165727267,-852.92638939751,-204.77845201718156,12.528995578779847,0.0347864609929547,-0.0047401112833021,0.620200056372007,1
2012-11-16,0.1944174925120536,38.99172288117112,-0.0042338858402627,-0.0100324685836306,-512.5925358499363,-163.24345589030057,11.785874748665233,0.0348541545970774,-0.0057985827433678,0.6240344218369485,1
2012-11-19,0.4077692669542924,46.45469905646759,-0.002673958465605,-0.009141030825374,-161.6070057868015,-116.79910945292214,9.942353005593429,0.0357321417774843,-0.006467072359769,0.6387324247588084,1
2012-11-20,0.4756709247320844,47.94557913090855,-0.0012931660644218,-0.0080835299402963,-120.22614003253648,-80.63585475438659,9.45699724735664,0.0356232269582162,-0.0067903638758745,0.6419278998959614,-1
2012-11-21,0.2344213034990418,41.550370676550365,-0.0013447830120094,-0.0084713426408863,-91.86307393849438,-78.15425760817416,9.590702996000166,0.0354108637102618,-0.0071265596288768,0.6255254312865094,-1
2012-11-23,0.1834564006508766,40.055874020559386,-0.0015135550266184,-0.0090185034121499,-102.08911720457712,-147.47723925117032,9.90474154771838,0.0352629960325877,-0.0075049483855315,0.6212650631216934,-1
2012-11-26,0.1094889627865923,37.51304688965864,-0.00194736654723,-0.009939156569569,-135.50046326392194,-180.8698929324211,10.589531033596655,0.0348204190054895,-0.007991790022339,0.6138095609857949,1
2012-11-27,0.0643203517698735,35.04852683989503,-0.0025337061275816,-0.011158922681816,-183.7670201113052,-222.953928150324,11.52257618808269,0.0348955186994517,-0.0086252165542344,0.6061411712219824,-1
2012-11-28,0.160104300481809,37.38647372439025,-0.0024314851800687,-0.0116645730293203,-199.0893566900369,-193.4442489873655,12.084681370276192,0.0348147528194745,-0.0092330878492516,0.6101881968707907,1
2012-11-29,0.3124213056125328,42.97160348292859,-0.0015032640826245,-0.0111121679525323,-217.9303903524852,-237.3929939197658,12.145582407571172,0.0355117688664504,-0.0096089038699077,0.6204128302778974,1
2012-11-30,0.2962352907206112,41.88216341216199,-0.0009317574103739,-0.0107736006328752,-247.4972248753037,-311.65443171877945,11.439357180472904,0.0354286295953016,-0.0098418432225012,0.6176441538947831,-1
2012-12-03,0.301792826399054,41.44668970376353,-0.0005029729036168,-0.0104705593520223,301.4314240910619,1453.3416979117312,10.87246536011952,0.0358005546071885,-0.0099675864484054,0.6165786922570029,-1
2012-12-04,0.2813582452529523,40.27461671151682,-0.0002936993165145,-0.0103347105940486,1531.5314472795096,3452.9070756455767,10.248909473562588,0.0359567469910117,-0.0100410112775341,0.6138095609857949,-1
2012-12-05,0.3974033054561062,44.07408960641139,0.0003386334803906,-0.0096177194270458,3324.533713634258,5067.352367345466,8.975450699628766,0.0363274981229336,-0.0099563529074364,0.6199869413000463,1
2012-12-06,0.6066936414060875,49.55586023098893,0.0014333115898657,-0.0081647134201042,4207.497852871908,4102.234115624679,7.944283876067242,0.0366354056385915,-0.00959802500997,0.6297855720072785,1
2012-12-07,0.5024763545873452,46.26474031249547,0.0017103889441292,-0.0074600388298085,4195.632566754043,3417.3112172919828,6.896480420138148,0.0366057184553165,-0.0091704277739377,0.6231821889931524,1
2012-12-10,0.6963904521497587,49.74350099096287,0.0022858548027817,-0.0063131092704604,3412.108871485212,2716.781281538975,6.031953559258653,0.0369029110950055,-0.0085989640732422,0.6295731392674585,1
2012-12-11,1.0338115384838469,56.51378726616835,0.0035158891647358,-0.0042041026173224,2711.392557787293,2000.0851745309217,6.416536814015979,0.0372808125056231,-0.0077199917820582,0.64384468460135,1
2012-12-12,1.1010108615969063,60.13906079794136,0.0047438838284461,-0.0017901369965006,1842.4401464561813,810.4539832986478,7.673444893557743,0.0375756939813738,-0.0065340208249467,0.6527914236308565,1
2012-12-13,1.0240685305670862,60.56073375735541,0.005392449557503,0.000206541121932,967.026531870459,90.54043778180744,8.43885639725608,0.0373780259542941,-0.0051859084355709,0.6538568852686367,1
2012-12-14,1.0974306387275965,65.09261104501742,0.0063384217818377,0.0027371187917262,334.5976670561179,102.79858008789851,9.999604185487334,0.0374394820880197,-0.0036013029901115,0.6659987582692258,1
2012-12-17,1.077745299139764,67.62314902182443,0.0071213084437719,0.0053003325646033,99.3661435060257,104.75941264837108,11.722662770029308,0.0372017316406987,-0.0018209758791685,0.6736676029211321,1
2012-12-18,1.078250124728158,70.53938740028107,0.0078758404149799,0.0080238246395563,104.0974924304002,104.734484554931,13.717047760284569,0.0370137006450172,0.0001479842245764,0.6833912908149054,1
2012-12-19,0.9352631733161254,65.65143805704798,0.0074582519720583,0.0094707991896493,101.71666949264444,95.65611127463129,14.858328468592278,0.0367978715993694,0.0020125472175909,0.6759278281373646,-1
2012-12-20,0.9066229764621136,66.57776443138079,0.0069640946500733,0.0107176655301827,97.00873955192527,90.63562282621358,15.88222389751274,0.0361977015082311,0.0037535708801093,0.6786998024591592,-1
2012-12-21,0.7960281968180706,61.494382401861934,0.0057515674540948,0.0109430301977279,87.19476388478802,75.2925575535192,16.259399498662923,0.0353140836613971,0.005191462743633,0.6708099959156735,-1
2012-12-24,0.7548344702411149,60.55238415218459,0.004547481051473,0.0108758140579743,77.64549070239553,67.00829172745382,16.200524417744536,0.0353861829406218,0.0063283330065013,0.6693172806357607,-1
2012-12-26,0.7432420442189408,61.10240707150913,0.0035783561846356,0.0108012782372959,65.16720262241982,53.20075858628642,15.651233884301233,0.0353450671950702,0.0072229220526602,0.6705967671216894,1
2012-12-27,0.7332272706226998,61.69682699896501,0.0028018840534632,0.0107252771194893,56.74031655606033,50.01189935444075,15.08031601748008,0.0353020348950328,0.007923393066026,0.6719191268104617,-1
2012-12-28,0.7067073553520326,61.37110618407132,0.0020688753833109,0.0105094872951647,49.82220550174706,46.253958564514,14.735721872763447,0.0350697641918414,0.0084406119118537,0.6714926692224933,-1
2012-12-31,0.8367223550388205,68.08714408575878,0.0024314226100442,0.011479890174409,53.55161340048287,64.38898228249387,14.57540434149997,0.0348985246603344,0.0090484675643648,0.687278082132661,1
2013-01-02,0.9669985426384782,73.73564025110063,0.0036058249630811,0.0135557487682163,61.70730527123672,74.4789749667023,14.883190688488105,0.0349541948672106,0.0099499238051351,0.7054096941087955,1
2013-01-03,0.9223684898221626,73.24309151809122,0.0040213594565718,0.01497662312585,74.81096971227886,85.56495188764045,14.49370421936741,0.0347174581201057,0.0109552636692781,0.7047700077268428,1
2013-01-04,1.0035994236663857,76.85251332723219,0.0048560070869972,0.0170252725280246,81.01143106694384,82.99036634648881,14.71762194032873,0.034753051737256,0.0121692654410274,0.7186357928810354,1
2013-01-07,1.0247826706906284,79.095084734429,0.0056670699252871,0.0192531028476363,87.01578386256494,92.4920333535656,15.513759284147651,0.0346205822174156,0.0135860329223492,0.7288747552630979,-1
2013-01-08,0.9054031200596734,72.33422893218801,0.0051691238914836,0.0200474377867038,89.39119985424499,92.6911998626806,14.8526676297397,0.0340190833272922,0.0148783138952201,0.7197022780170268,1
2013-01-09,0.9596563662116956,74.81448247539974,0.0050766371051672,0.0212241102766791,94.18920538702828,97.38438294483863,14.535974719431003,0.0341704753815767,0.0161474731715119,0.7295151239771912,1
